4,0
4,10.6315
4,14.0726
4,-17.221
4,0
4,0
4,0
4,2.49147
4,19.8519
4,38.0157
4,12.3566
4,37.973
4,42.6364
4,57.61
4,30.8933
4,51.0791
4,23.9831
4,40.5439
4,11.4804
4,25.8266
4,-7.35788
4,7.49607
4,8.4798
4,22.3744
4,-3.11248
4,10.7868
4,20.0694
4,-14.5954
4,6.12783
4,-25.7256
4,-24.5202
4,-15.2454
4,-14.6735
4,-2.47447
4,0
4,0
4,16.8002
4,17.4248
4,35.7679
4,-1.07704
4,1.20877
4,9.82907
4,19.1523
4,-11.13
4,0
4,27.1076
4,30.1096
4,1.86795
4,10.0314
4,10.5512
4,11.3272
4,-16.0435
4,0
4,0
4,5.38929
4,-29.2049
4,-27.2447
4,-19.4549
4,-19.2644
4,-14.5017
4,-6.9471
4,0
4,13.3983
4,-14.888
4,0
4,0
4,0
4,4.72756
4,12.4718
4,-19.0773
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,3.20371
4,4.4407
4,-46.9478
4,-44.5353
4,0
4,0
4,15.5308
4,-18.0485
4,0
4,0
4,7.58106
4,-26.3072
4,0
4,1.23029
4,10.8924
4,19.718
4,-14.3628
4,0
4,4.2919
4,-22.3749
4,0
4,0.435407
4,-32.4374
4,0
4,0
4,0
4,0
4,1.3125
4,2.10219
4,-40.6189
4,0
4,0
4,2.79427
4,-35.4141
4,0
4,12.0482
4,17.1875
4,-25.5336
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,3.22404
4,-34.4755
4,0
4,0
4,0
4,2.82198
4,-48.2918
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,9.32318
4,-59.4641
4,0
