4,0.273585,27.6415
4,0.746099,-16.9684
4,0.386052,-0.573615
4,0.591599,-4.73352
4,0.422943,7.97217
4,0.532743,9.6979
4,0.630574,1.64048
4,0.420833,14.5572
4,0.78304,-33.7469
4,0.380071,-16.754
4,0.725401,0
4,0.103752,44.6248
4,0.737755,0.84933
4,0.666667,-10.8173
4,0.710137,0
4,0.364543,18.5457
4,0.742545,-25.7088
4,0.524811,-23.1899
4,0.295323,2.27775
4,0.696264,-12.3486
4,0.694919,-26.8405
4,0.693096,-41.1501
4,0.663004,-52.4506
2,0.212357,0.212357
2,0.699262,0.212357
2,0.772184,0.212357
2,0.71802,0.212357
2,0.377136,0.212357
2,0.775965,0.377136
2,0.684401,0.377136
2,0.828646,0.377136
2,0.67595,0.377136
4,0.699262,-67.3768
4,0.596053,-60.061
4,0.658087,-57.7079
4,0.473391,-40.5792
4,0.686521,-40.5008
4,0.717048,-42.8646
4,0.265744,-9.12414
4,0.777208,-16.3008
4,0.765855,-22.5692
4,0.490009,-6.76988
4,0.0683963,42.7584
4,0.754088,37.4314
4,0.765974,31.1535
4,0.665928,32.8792
4,0.635896,37.0075
4,0.732521,33.4058
4,0.591599,41.0779
4,0.286007,73.1974
4,0.472898,90.3655
4,0.477245,107.186
4,0.837869,95.1564
4,0.678179,95.902
4,0.644023,86.4997
4,0.793142,37.1856
4,0.66519,25.6665
4,0.683685,12.298
4,0.829349,-40.6369
4,0.550293,-40.6662
4,0.238344,-9.5006
4,0.627225,-17.2231
4,0.12571,25.206
4,0.738973,-18.6913
4,0.284988,7.80985
4,0.774671,-39.6572
4,0.753702,0
4,0.61841,-6.84097
4,0.725094,0
4,0.762346,0
4,0.699262,-14.9262
4,0.740241,0
4,0.765855,0
4,0.687324,-13.7324
4,0.366345,4.63311
4,0.603439,-0.710801
4,0.76508,0
4,0.501212,4.87885
4,0.633681,-3.48925
4,0.640701,-12.5594
4,0.645825,-22.1419
4,0.6856,-35.7019
4,0.666417,-47.3435
4,0.717715,0
4,0.781603,0
4,0.6305,-8.05002
4,0.631887,-16.2387
4,0.598327,-21.0714
