4,0.71588,0
4,0.696022,0
4,0.784526,0
4,0.771171,0
4,0.702404,0
4,0.676761,0
4,0.745287,0
4,0.691733,0
4,0.710833,0
4,0.70695,0
4,0.719932,0
4,0.691831,0
4,0.655641,0
4,0.666721,0
4,0.684735,0
4,0.624391,0
4,0.68677,0
4,0.664832,0
4,0.71802,0
4,0.68677,0
4,0.686831,0
4,0.71735,0
4,0.721114,0
4,0.71735,0
4,0.686891,0
4,0.714094,0
2,0.71498,0.686891
2,0.71735,0.686891
2,0.655641,0.655641
2,0.654972,0.654972
2,0.655641,0.654972
2,0.686161,0.654972
2,0.678558,0.654972
2,0.654972,0.654972
2,0.65873,0.654972
2,0.645225,0.645225
2,0.628094,0.628094
2,0.625,0.625
2,0.654702,0.625
2,0.628094,0.625
2,0.60611,0.60611
2,0.625,0.60611
2,0.66125,0.60611
2,0.686161,0.60611
2,0.612624,0.60611
2,0.606618,0.606618
2,0.625,0.606618
2,0.648313,0.606618
2,0.609204,0.606618
2,0.625,0.606618
2,0.651401,0.609204
2,0.651401,0.609204
2,0.568689,0.568689
2,0.392308,0.392308
2,0.309155,0.309155
2,0.266371,0.266371
2,0.294359,0.266371
2,0.254664,0.254664
2,0.306052,0.254664
2,0.379443,0.254664
2,0.451567,0.254664
2,0.552381,0.254664
2,0.585097,0.306052
2,0.625,0.379443
2,0.659344,0.451567
2,0.627486,0.552381
2,0.627486,0.585097
2,0.662725,0.625
2,0.609017,0.609017
2,0.678995,0.609017
2,0.648313,0.609017
2,0.710184,0.609017
2,0.710184,0.609017
2,0.645833,0.645833
2,0.639935,0.639935
2,0.580702,0.580702
2,0.740936,0.580702
2,0.689249,0.580702
2,0.645225,0.580702
2,0.721114,0.580702
2,0.686161,0.645225
