4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,8.24313
4,-39.5041
4,-36.6113
4,0
4,2.74847
4,11.2388
4,21.3944
4,31.5499
4,5.78068
4,15.8195
4,-11.9186
4,-6.1342
4,0
4,0
4,0
4,2.62028
4,7.06594
4,15.7554
4,18.539
4,-11.1105
4,-5.42993
4,0
4,0.516872
4,-33.0985
4,-30.5646
4,0
4,0
4,0
4,2.35601
4,16.2189
4,27.254
4,31.0515
4,47.1263
4,60.4117
4,73.089
4,80.3962
4,91.3841
4,109.917
4,110.132
4,78.0298
4,85.1631
4,103.133
4,115.373
4,119.075
4,128.199
4,138.719
4,140.116
4,160.538
4,172.373
4,192.103
4,203.967
4,172.25
4,186.39
4,194.303
4,201.616
4,208.244
4,224.334
4,232.399
4,238.695
4,245.917
3,251.256
3,268.05
3,276.397
3,286.386
3,251.414
4,206.933
4,167.8
4,124.204
4,80.6486
4,50.999
4,16.185
4,18.8869
4,31.0842
4,39.1226
4,3.61938
4,-24.1389
4,-17.0843
4,0
4,0
4,9.87036
4,-18.3478
4,-17.7846
4,0
4,6.96785
4,12.2856
4,33.0435
4,46.3458
4,46.4617
4,15.0831
4,-13.0802
4,-10.4711
4,0
4,4.90911
4,11.8387
4,17.0561
4,29.0517
4,40.5841
4,42.4769
4,49.0184
4,49.198
4,57.4894
4,74.2937
4,82.5744
4,90.5882
4,100.438
4,69.4024
4,78.3506
4,80.9685
4,54.7183
4,65.3861
4,35.9561
4,37.1591
4,8.66366
4,-20.5288
4,-18.643
4,-11.0574
4,-9.94943
4,-6.12425
4,-5.73622
4,0
4,6.47805
4,9.10446
4,11.4067
4,22.1486
4,29.429
4,42.5809
4,52.3656
4,54.5699
4,64.3443
4,77.4249
4,48.5314
4,56.6195
4,58.3363
4,75.8968
4,50.8234
4,55.2488
4,61.9728
4,63.5757
4,68.6633
4,72.2494
4,85.9722
4,99.093
4,105.889
4,127.77
4,145.321
4,159.499
4,124.43
4,83.7492
4,86.3466
4,52.215
4,13.0486
4,-12.294
4,-7.39347
4,-3.93994
4,5.06812
4,9.97599
4,12.4923
4,23.8228
4,31.0229
4,33.7962
4,-1.04475
4,9.7331
4,20.02
4,30.6369
4,51.1585
4,69.6242
4,39.9021
4,42.3844
4,13.4753
4,-15.7928
4,-2.83932
4,0
4,7.46033
4,21.0615
4,23.2945
4,26.4508
4,28.7211
4,38.8767
4,49.6486
4,53.6974
4,57.7794
4,23.092
4,27.3443
4,42.4685
4,54.0873
4,23.7443
4,-36.5449
4,-25.5104
4,0
4,2.77311
4,14.5231
4,26.632
4,36.5715
4,45.4446
4,51.8071
4,66.6654
4,34.973
4,41.7978
4,55.7372
4,56.4248
4,56.6826
4,61.4474
4,62.4229
4,78.6628
4,48.8295
4,54.9604
4,10.0051
4,10.462
4,-17.7057
4,-16.7058
4,-7.12402
4,-5.93867
4,0
4,17.0495
4,25.7618
4,29.0649
4,40.2945
4,8.02783
4,17.6096
4,30.57
4,30.7797
4,36.9246
4,10.7314
4,20.315
4,-31.4326
4,-27.1344
4,-24.3928
4,-13.8058
4,6.61648
4,13.1952
4,24.2303
4,49.7489
4,64.5315
4,67.5966
4,75.7625
4,86.0297
4,103.46
4,107.618
4,115.876
4,136.591
4,151.195
4,163.387
4,138.345
4,146.689
4,163.332
4,178.98
4,196.007
4,210.843
4,226.729
4,241.934
3,261.642
3,286.356
3,304.383
3,315.251
3,337.108
3,372.525
3,371.893
3,371.474
3,365.591
3,363.144
3,365.747
3,369.286
3,341.926
3,306.194
3,319.751
3,326.742
3,338.453
3,340.018
3,343.237
3,316.167
3,331.358
3,347.126
3,361.619
3,361.674
3,364.658
3,364.397
3,361.563
3,358.571
3,359.94
3,369.331
3,372.903
3,356.411
3,365.769
3,367.969
3,350.906
3,362.143
3,363.13
3,365.76
3,356.242
3,358.635
3,364.459
3,358.333
3,362.252
3,364.397
3,361.309
3,368.49
3,365.769
3,357.792
3,364.459
3,362.197
3,368.536
3,368.753
3,361.619
3,329.906
3,292.951
3,265.463
4,226.176
4,185.585
4,143.028
4,113.851
4,78.4485
4,85.7716
4,92.1561
4,64.8231
4,73.6326
4,83.5335
4,85.6378
4,87.9513
4,99.6179
4,108.061
4,126.031
4,137.086
4,140.968
4,155.492
4,159.731
4,191.736
4,206
4,209.69
4,233.774
4,242.382
3,268.709
3,276.834
3,280.893
3,287.777
3,305.239
3,278.976
3,292.017
3,305.127
3,275.967
3,284.359
3,292.9
3,297.571
3,305.229
3,279.018
3,282.736
3,257.024
4,211.719
4,171.704
4,133.602
4,93.1119
4,51.1701
4,19.2653
4,-26.613
4,-23.6331
4,0
4,0
4,4.83033
4,-28.9495
4,0
4,0.517238
4,-45.5966
4,0
4,0
4,0
4,2.59608
4,-32.6264
4,0
4,0
