4,1.0396,0
4,0.182269,40.4185
4,0.17482,81.4329
4,0.165245,123.213
4,0.123468,168.336
4,0.15777,210.714
3,0.163891,252.603
3,0.556426,263.089
3,0.569385,272.538
2,0.441403,0.15777
2,0.456709,0.163891
2,0.17381,0.17381
2,0.230599,0.17381
2,0.165671,0.165671
2,0.29616,0.165671
2,0.123756,0.123756
2,0.0819453,0.0819453
2,0.213856,0.0819453
2,0.175108,0.0819453
2,0.218563,0.0819453
2,0.120724,0.0819453
2,0.189077,0.120724
2,0.235676,0.120724
2,0.220133,0.120724
2,0.173522,0.120724
2,0.32542,0.173522
2,0.188498,0.173522
2,0.164179,0.164179
2,0.137097,0.137097
2,0.180922,0.137097
2,0.262939,0.137097
2,0.173054,0.137097
2,0.213022,0.137097
2,0.144797,0.144797
2,0.180922,0.144797
2,0.178764,0.144797
2,0.178764,0.144797
2,0.230464,0.144797
2,0.286278,0.178764
2,0.267729,0.178764
2,0.237045,0.178764
2,0.467112,0.230464
2,0.42933,0.237045
