4,8.69275
4,13.2305
4,24.9163
4,32.8744
4,41.5672
4,44.9986
4,53.2225
4,68.6849
4,79.8385
4,82.7352
4,56.8397
4,26.4174
4,-7.14371
4,0
4,0
4,3.22243
4,6.18498
4,-24.4997
4,-20.8114
4,-20.7301
4,-20.0957
4,-16.6644
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,1.65454
4,8.02845
4,14.2939
4,14.5418
4,17.4023
4,32.5015
4,6.00685
4,-24.3721
4,-16.8965
4,-2.77388
4,0.706594
4,15.4585
4,22.5276
4,38.2139
4,47.9513
4,59.1697
4,76.4382
4,100.408
4,114.324
4,129.119
4,142.277
4,149.667
4,155.547
4,163.009
4,172.747
4,181.347
4,184.296
4,188.322
4,193.882
3,201.522
4,163.014
4,169.326
4,173.38
4,173.73
4,182.88
4,148.695
4,156.526
4,129.642
4,139.045
4,147.156
4,121.572
4,96.2345
4,98.6155
4,104.577
4,79.3349
4,51.3792
4,16.7169
4,25.4615
4,38.0373
4,42.2002
4,15.1381
4,21.3186
4,31.8635
4,50.8737
4,58.9529
4,27.8908
4,32.4468
4,6.99051
4,-21.0745
4,0
4,0.93502
4,-27.13
4,-20.9369
4,0
4,7.623
4,29.6787
4,41.365
4,52.1169
4,58.5901
4,64.7832
4,71.0251
4,41.9477
4,44.2797
4,45.9212
4,60.763
4,34.9894
4,41.2313
4,50.5305
4,52.7844
4,55.2536
4,55.5281
4,57.4944
4,72.8154
4,79.1276
4,86.0762
4,93.6228
4,97.8871
4,111.666
4,131.424
4,138.017
4,144.49
4,151.609
4,158.201
4,165.44
4,175.718
4,197.858
3,204.977
4,175.248
4,141.407
4,109.702
4,75.8611
4,41.3074
4,9.8049
4,-16.6228
4,0
4,3.01696
4,-23.5587
4,-18.0641
4,-7.5097
4,-4.61507
4,2.9701
4,22.4145
4,33.0244
4,41.9776
4,50.0568
4,57.5228
4,66.147
4,75.0317
4,83.7154
4,89.5427
4,55.8401
4,59.9362
4,64.0991
4,29.2779
4,0.894403
4,-27.2186
4,0
4,7.46606
4,-20.8427
4,0
4,0
4,10.4732
4,-15.368
4,0
4,0.615832
4,-32.7627
4,0
4,0.923784
4,-24.9174
4,0
4,9.93567
4,20.8012
4,-4.63854
4,3.73404
4,-22.8542
4,0
4,5.44118
4,6.19664
4,9.74038
4,22.1064
4,24.8745
4,-0.986505
4,0
4,14.5617
4,22.0278
4,28.9764
4,29.7319
4,32.1713
4,37.9986
4,46.6151
4,16.7541
4,20.8502
4,27.6797
4,30.8417
